,text_raw,text_clean,text_raw_len,vader,textblob,distilbert,multibert,roberta
547,"He finally kissed her on
her neck and her throat and left his lips pressed there for a long time.",he finally kissed her on her neck and her throat and left his lips pressed there for a long time.,98,0.3818,-0.016666666666666666,-0.7124833464622498,5,0.9977343678474426
548,He did not look up until there was a noise from the captain's room.,he did not look up until there was a noise from the captain's room.,67,0.0,0.0,-0.9653933644294739,1,-0.998801052570343
549,"""I'll go now,"" he said, he wanted to address Miss Bürstner by her
Christian name, but did not know it.","""i will go now,"" he said, he wanted to address miss burstner by her christian name, but did not know it.",103,-0.0772,0.0,-0.9931398630142212,2,-0.9968366622924805
550,"She gave him a tired nod, offered
him her hand to kiss as she turned away as if she did not know what she
was doing, and went back into her room with her head bowed.","she gave him a tired nod, offered him her hand to kiss as she turned away as if she did not know what she was doing, and went back into her room with her head bowed.",167,0.4767,-0.2,-0.992565929889679,1,-0.9994795322418213
551,"A short
while later, K. was lying in his bed.","a short while later, k. was lying in his bed.",46,-0.5267,0.0,-0.9968871474266052,2,0.9733647108078003
552,"He very soon went to sleep, but
before he did he thought a little while about his behaviour, he was
satisfied with it but felt some surprise that he was not more satisfied;
he was seriously worried about Miss Bürstner because of the captain.","he very soon went to sleep, but before he did he thought a little while about his behaviour, he was satisfied with it but felt some surprise that he was not more satisfied; he was seriously worried about miss burstner because of the captain.",244,-0.4065,0.07152777777777777,-0.5490851998329163,3,0.9974973201751709
553,"Chapter Two

First Cross-examination


K. was informed by telephone that there would be a small hearing
concerning his case the following Sunday.",chapter two first cross-examination k. was informed by telephone that there would be a small hearing concerning his case the following sunday.,151,0.0,0.0,-0.9929759502410889,3,0.9912336468696594
554,"He was made aware that these
cross examinations would follow one another regularly, perhaps not every
week but quite frequently.","he was made aware that these cross examinations would follow one another regularly, perhaps not every week but quite frequently.",130,0.0,0.0875,0.9291255474090576,3,0.9953085780143738
555,"On the one hand it was in everyone's interest
to bring proceedings quickly to their conclusion, but on the other hand
every aspect of the examinations had to be carried out thoroughly
without lasting too long because of the associated stress.","on the one hand it was in everyone is interest to bring proceedings quickly to their conclusion, but on the other hand every aspect of the examinations had to be carried out thoroughly without lasting too long because of the associated stress.",245,0.5719,0.03958333333333333,-0.7345018982887268,3,0.9985769987106323
556,"For these
reasons, it had been decided to hold a series of brief examinations
following on one after another.","for these reasons, it had been decided to hold a series of brief examinations following on one after another.",111,0.0,0.0,-0.9928584098815918,3,0.994893491268158
557,"Sunday had been chosen as the day for
the hearings so that K. would not be disturbed in his professional work.",sunday had been chosen as the day for the hearings so that k. would not be disturbed in his professional work.,111,0.2924,0.1,-0.7898769378662109,4,0.9970778226852417
558,"It was assumed that he would be in agreement with this, but if he wished
for another date then, as far as possible, he would be accommodated.","it was assumed that he would be in agreement with this, but if he wished for another date then, as far as possible, he would be accommodated.",142,0.2732,0.05,-0.9959579110145569,3,0.9885786771774292
559,"Cross-examinations could even be held in the night, for instance, but K.
would probably not be fresh enough at that time.","cross-examinations could even be held in the night, for instance, but k. would probably not be fresh enough at that time.",122,-0.3491,0.15,-0.9996525645256042,3,-0.989203691482544
560,"Anyway, as long as K.
made no objection, the hearing would be left on Sundays.","anyway, as long as k. made no objection, the hearing would be left on sundays.",79,-0.296,-0.025,-0.9992823600769043,3,0.9789643883705139
561,"It was a matter
of course that he would have to appear without fail, there was probably
no need to point this out to him.","it was a matter of course that he would have to appear without fail, there was probably no need to point this out to him.",123,0.1901,-0.5,0.9701510071754456,3,-0.9981549382209778
562,"He would be given the number of the
building where he was to present himself, which was in a street in a
suburb well away from the city centre which K. had never been to before.","he would be given the number of the building where he was to present himself, which was in a street in a suburb well away from the city centre which k. had never been to before.",179,0.34,0.0,0.755851149559021,3,-0.9944474101066589
563,"Once he had received this notice, K. hung up the receiver without giving
an answer; he had decided immediately to go there that Sunday, it was
certainly necessary, proceedings had begun and he had to face up to it,
and this first examination would probably also be the last.","once he had received this notice, k. hung up the receiver without giving an answer; he had decided immediately to go there that sunday, it was certainly necessary, proceedings had begun and he had to face up to it, and this first examination would probably also be the last.",277,0.0936,0.08333333333333333,-0.9887155294418335,2,-0.9763723015785217
564,"He was still
standing in thought by the telephone when he heard the voice of the
deputy director behind him--he wanted to use the telephone but K. stood
in his way.",he was still standing in thought by the telephone when he heard the voice of the deputy director behind him--he wanted to use the telephone but k. stood in his way.,167,0.0,-0.4,-0.9935207962989807,2,-0.9921163320541382
565,"""Bad news?""","""bad news?""",11,-0.5423,-0.6999999999999998,-0.9996886253356934,1,-0.9983763694763184
566,"asked the deputy director casually, not in order
to find anything out but just to get K. away from the device.","asked the deputy director casually, not in order to find anything out but just to get k. away from the device.",111,0.09,0.25000000000000006,-0.9986314177513123,1,-0.9977276921272278
567,"""No, no,""
said K., he stepped to one side but did not go away entirely.","""no, no,"" said k., he stepped to one side but did not go away entirely.",72,0.0,0.0,-0.9521398544311523,1,-0.9980108737945557
568,"The deputy
director picked up the receiver and, as he waited for his connection,
turned away from it and said to K., ""One question, Mr. K.: Would you
like to give me the pleasure of joining me on my sailing boat on Sunday
morning?","the deputy director picked up the receiver and, as he waited for his connection, turned away from it and said to k., ""one question, mr. k.: would you like to give me the pleasure of joining me on my sailing boat on sunday morning?",234,0.7351,0.0,-0.5536473393440247,1,-0.9973708987236023
569,"There's quite a few people coming, you're bound to know some
of them.","there is quite a few people coming, you are bound to know some of them.",70,0.0,-0.2,0.9991434216499329,3,0.9949287176132202
570,"One of them is Hasterer, the state attorney.","one of them is hasterer, the state attorney.",44,0.0,0.0,0.9652073979377747,4,0.8349981307983398
571,"Would you like to
come along?",would you like to come along?,30,0.3612,0.0,0.9983663558959961,3,0.9979274868965149
572,"Do come along!""",do come along!,15,0.0,0.0,0.9991068840026855,5,0.9972577095031738
573,"K. tried to pay attention to what the
deputy director was saying.",k. tried to pay attention to what the deputy director was saying.,66,-0.1027,0.0,-0.9996501803398132,1,-0.9718313813209534
574,"It was of no small importance for him, as
this invitation from the deputy director, with whom he had never got on
very well, meant that he was trying to improve his relations with him.","it was of no small importance for him, as this invitation from the deputy director, with whom he had never got on very well, meant that he was trying to improve his relations with him.",186,0.246,0.1625,-0.994210958480835,3,0.5587348341941833
575,"It showed how important K. had become in the bank and how its second
most important official seemed to value his friendship, or at least his
impartiality.","it showed how important k. had become in the bank and how its second most important official seemed to value his friendship, or at least his impartiality.",156,0.8016,0.2,0.9874519109725952,4,0.9984792470932007
576,"He was only speaking at the side of the telephone receiver
while he waited for his connection, but in giving this invitation the
deputy director was humbling himself.","he was only speaking at the side of the telephone receiver while he waited for his connection, but in giving this invitation the deputy director was humbling himself.",168,0.4767,0.0,-0.9949429035186768,2,0.9978355169296265
577,"But K. would have to humiliate him
a second time as a result, he said, ""Thank you very much, but I'm afraid
I will have no time on Sunday, I have a previous obligation.""","but k. would have to humiliate him a second time as a result, he said, ""thank you very much, but i am afraid i will have no time on sunday, i have a previous obligation.""",171,-0.6486,-0.12666666666666665,-0.9851654171943665,3,-0.9988411664962769
